name2	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds
NME2	NM_001018139	chr17	+	51166500	51171744	51166830	51171604	5	51166500,51166826,51168241,51169936,51171486,	51166563,51166956,51168343,51170049,51171744,
NME2	NM_001018138	chr17	+	51166721	51171744	51166830	51171604	4	51166721,51168241,51169936,51171486,	51166956,51168343,51170049,51171744,
MBTD1	NM_017643	chr17	-	51177424	51260049	51180575	51225161	17	51177424,51192202,51192781,51193427,51195213,51201591,51202021,51202700,51203139,51203790,51206887,51217333,51218929,51220329,51225007,51259142,51259834,	51180694,51192280,51193016,51193510,51195361,51201696,51202077,51202935,51203228,51203925,51207005,51217416,51219044,51220463,51225209,51259206,51260049,
UTP18	NM_016001	chr17	+	51260545	51297931	51260584	51296989	14	51260545,51263273,51266181,51268836,51273361,51275865,51277129,51280004,51280388,51285244,51288028,51293902,51296964,51297781,	51260926,51263386,51266280,51268904,51273450,51275991,51277304,51280105,51280479,51285368,51288203,51294045,51297003,51297931,
CA10	NM_001082533	chr17	-	51630312	52159801	51631583	52157786	10	51630312,51633475,51635854,51649181,51653640,51747632,51930989,52072318,52157725,52159272,	51631606,51633650,51636009,51649254,51653736,51747818,51931132,52072393,52158369,52159801,
CA10	NM_001082534	chr17	-	51630312	52160017	51631583	52157786	10	51630312,51633475,51635854,51649181,51653640,51747632,51930989,52072318,52157725,52159923,	51631606,51633650,51636009,51649254,51653736,51747818,51931132,52072393,52158369,52160017,
CA10	NM_020178	chr17	-	51630319	52158714	51631583	52157786	9	51630319,51633475,51635854,51649181,51653640,51747632,51930989,52072318,52157725,	51631606,51633650,51636009,51649254,51653736,51747818,51931132,52072393,52158714,
KIF2B	NM_032559	chr17	+	53822926	53825193	53823033	53825055	1	53822926,	53825193,
TOM1L1	NM_001321173	chr17	+	54900690	54938036	54900865	54937234	10	54900690,54903707,54905488,54912665,54913747,54914638,54915745,54930072,54936648,54937108,	54900923,54903792,54905567,54912815,54913873,54914743,54915862,54930206,54936709,54938036,
TOM1L1	NM_001321174	chr17	+	54900690	54961967	54912674	54960626	14	54900690,54912665,54913747,54914638,54915745,54930072,54936648,54937108,54938923,54947260,54949517,54950044,54960565,54961234,	54900923,54912815,54913873,54914743,54915862,54930206,54936709,54937226,54939020,54947312,54949623,54950126,54960627,54961967,
TOM1L1	NM_001321175	chr17	+	54900690	54961967	54912674	54960626	17	54900690,54903707,54905488,54906778,54912665,54913747,54914638,54915745,54930072,54936648,54937108,54938923,54947260,54949517,54950044,54960565,54961234,	54900923,54903792,54905567,54906786,54912815,54913873,54914743,54915862,54930206,54936709,54937226,54939020,54947312,54949623,54950126,54960627,54961967,
TOM1L1	NM_001321176	chr17	+	54900690	54961967	54912674	54960626	17	54900690,54903712,54905488,54906778,54912665,54913747,54914638,54915745,54930072,54936648,54937108,54938923,54947260,54949517,54950044,54960565,54961234,	54900923,54903792,54905567,54906786,54912815,54913873,54914743,54915862,54930206,54936709,54937226,54939020,54947312,54949623,54950126,54960627,54961967,
TOM1L1	NM_005486	chr17	+	54900851	54961956	54900865	54960626	16	54900851,54903707,54905488,54912665,54913747,54914638,54915745,54930072,54936648,54937108,54938923,54947260,54949517,54950044,54960565,54961234,	54900923,54903792,54905567,54912815,54913873,54914743,54915862,54930206,54936709,54937226,54939020,54947312,54949623,54950126,54960627,54961956,
COX11	NM_004375	chr17	-	54960421	54968654	54962732	54968646	4	54960421,54963305,54964696,54968280,	54962915,54963431,54964852,54968654,
COX11	NM_001162862	chr17	-	54961205	54968785	54961264	54968646	4	54961205,54963305,54964696,54968280,	54961312,54963431,54964852,54968785,
COX11	NM_001321518	chr17	-	54962920	54968785	54963260	54968646	3	54962920,54964696,54968280,	54963431,54964852,54968785,
STXBP4	NM_178509	chr17	+	54968764	55173632	54986219	55159911	18	54968764,54985613,54986141,54990824,54999344,54999631,55000807,55007505,55031167,55034167,55043235,55047088,55072899,55078077,55078685,55081049,55141309,55159796,	54968815,54985691,54986266,54990957,54999451,54999842,55000883,55007597,55031264,55034259,55043325,55047154,55073076,55078194,55078735,55081183,55141367,55173632,
HLF	NM_002126	chr17	+	55264959	55325187	55265484	55320879	4	55264959,55267750,55315226,55320663,	55265599,55268086,55315447,55325187,
HLF	NM_001330375	chr17	+	55266221	55325187	55267890	55320879	4	55266221,55267750,55315226,55320663,	55266315,55268086,55315447,55325187,
MMD	NM_012329	chr17	-	55392621	55421835	55394333	55421695	7	55392621,55401468,55403766,55407745,55411256,55414150,55421669,	55394534,55401538,55403868,55407820,55411417,55414232,55421835,
TMEM100	NM_001099640	chr17	-	55719626	55732081	55720665	55721070	4	55719626,55722618,55727800,55731670,	55721135,55722729,55727982,55732081,
TMEM100	NM_018286	chr17	-	55719626	55722864	55720665	55721070	2	55719626,55722618,	55721135,55722864,
PCTP	NM_001330377	chr17	+	55751050	55777374	55751103	55775343	6	55751050,55767334,55771105,55773723,55774791,55775310,	55751244,55767452,55771185,55773895,55774859,55777374,
PCTP	NM_001330378	chr17	+	55751050	55823090	55751103	55822841	6	55751050,55767334,55771105,55773723,55774791,55822760,	55751244,55767452,55771185,55773895,55774859,55823090,
PCTP	NM_021213	chr17	+	55751050	55777374	55751103	55776100	6	55751050,55767334,55771105,55773723,55774791,55776034,	55751244,55767452,55771185,55773895,55774859,55777374,
PCTP	NM_001102402	chr17	+	55751104	55777387	55767409	55776100	6	55751104,55767334,55771105,55773723,55774791,55776034,	55751477,55767452,55771185,55773895,55774859,55777387,
ANKFN1	NM_153228	chr17	+	56153474	56482646	56153509	56482547	17	56153474,56227916,56326220,56350765,56353835,56372645,56374600,56440326,56442842,56449078,56456860,56457256,56457862,56466355,56477487,56480667,56482355,	56153530,56227957,56326355,56350967,56354046,56372840,56374714,56440424,56442933,56449186,56456960,56457389,56457979,56466571,56477654,56480818,56482646,
NOG	NM_005450	chr17	+	56593698	56595611	56594223	56594922	1	56593698,	56595611,
C17orf67	NM_001085430	chr17	-	56791912	56833920	56795063	56815810	8	56791912,56795043,56814868,56815755,56824738,56825080,56832897,56833617,	56792352,56795180,56814969,56816010,56824853,56825321,56833342,56833920,
DGKE	NM_003647	chr17	+	56834150	56869567	56834795	56862791	12	56834150,56834777,56844018,56845689,56847921,56848695,56849180,56856511,56858593,56861790,56862139,56862611,	56834260,56835259,56844178,56845809,56848065,56848853,56849232,56856625,56858665,56861918,56862251,56869567,
TRIM25	NM_005082	chr17	-	56887908	56914049	56891699	56913988	9	56887908,56895342,56895520,56895925,56899114,56901418,56904254,56908467,56913391,	56892229,56895441,56895604,56895952,56899180,56901578,56904488,56908563,56914049,
COIL	NM_004645	chr17	-	56938199	56961050	56939070	56961019	7	56938199,56942034,56946441,56949386,56949680,56949888,56960774,	56939154,56942123,56946511,56949434,56949767,56950996,56961050,
SCPEP1	NM_021626	chr17	+	56978130	57006768	56978159	57006235	13	56978130,56981081,56985377,56987694,56988215,56991098,56994980,56995506,56996961,56998384,57000854,57002017,57006172,	56978235,56981230,56985467,56987850,56988290,56991171,56995018,56995635,56997055,56998498,57000992,57002181,57006768,
AKAP1	NM_003488	chr17	+	57085245	57121344	57105464	57120324	11	57085245,57105440,57110024,57111797,57112490,57114458,57116110,57116859,57118380,57118981,57120249,	57085398,57107178,57110158,57111924,57112618,57114636,57116261,57116927,57118454,57119044,57121344,
AKAP1	NM_001242903	chr17	+	57085716	57121344	57105464	57120324	12	57085716,57096590,57105440,57110024,57111797,57112490,57114458,57116110,57116859,57118380,57118981,57120249,	57086074,57096763,57107178,57110158,57111924,57112618,57114636,57116261,57116927,57118454,57119044,57121344,
AKAP1	NM_001242902	chr17	+	57085773	57121344	57105464	57120324	12	57085773,57086372,57105440,57110024,57111797,57112490,57114458,57116110,57116859,57118380,57118981,57120249,	57085866,57086537,57107178,57110158,57111924,57112618,57114636,57116261,57116927,57118454,57119044,57121344,
MSI2	NM_001322250	chr17	+	57255850	57684689	57257101	57677028	14	57255850,57257097,57257465,57258269,57262150,57401378,57529675,57596867,57615969,57627228,57652098,57674917,57676986,57679548,	57255981,57257138,57257547,57258354,57262192,57401471,57529724,57596950,57616084,57627303,57652161,57675126,57677059,57684689,
MSI2	NM_138962	chr17	+	57256522	57684689	57256742	57677028	14	57256522,57257097,57257465,57258269,57262150,57401378,57529675,57596867,57615969,57627228,57652098,57674971,57676986,57679548,	57256804,57257138,57257547,57258354,57262192,57401471,57529724,57596950,57616084,57627303,57652161,57675126,57677059,57684689,
MSI2	NM_170721	chr17	+	57257018	57633183	57257047	57631831	10	57257018,57257465,57258269,57262150,57401378,57529675,57596867,57615969,57627228,57631790,	57257138,57257547,57258354,57262192,57401471,57529724,57596950,57616084,57627303,57633183,
CCDC182	NM_001282544	chr17	-	57744494	57745299	57744810	57745272	1	57744494,	57745299,
MRPS23	NM_016070	chr17	-	57834780	57850044	57839782	57850010	5	57834780,57840925,57841182,57849239,57849966,	57839935,57841052,57841260,57849410,57850044,
CUEDC1	NM_001271875	chr17	-	57861242	57955412	57866476	57885564	11	57861242,57866473,57867356,57868149,57869121,57871285,57872662,57873590,57879610,57885228,57955224,	57863285,57866544,57867415,57868243,57869193,57871369,57872855,57873717,57879738,57885879,57955412,
CUEDC1	NM_001292025	chr17	-	57861242	57903389	57866476	57885564	11	57861242,57866473,57867356,57868149,57869121,57871285,57872662,57873590,57879610,57885228,57902985,	57863285,57866544,57867415,57868243,57869193,57871369,57872855,57873717,57879738,57885879,57903389,
VEZF1	NM_001330393	chr17	-	57971552	57988254	57974472	57985259	7	57971552,57979151,57980602,57981872,57982698,57985253,57988078,	57974900,57979313,57980786,57981936,57983393,57985465,57988254,
VEZF1	NM_007146	chr17	-	57971552	57988254	57974472	57988111	6	57971552,57979151,57980602,57981872,57982698,57988078,	57974900,57979313,57980786,57981936,57983393,57988254,
SRSF1	NM_001078166	chr17	-	58000918	58007246	58005746	58007137	3	58000918,58006342,58006943,	58005973,58006527,58007246,
SRSF1	NM_006924	chr17	-	58000918	58007246	58005405	58007137	4	58000918,58005800,58006342,58006943,	58005600,58005973,58006527,58007246,
DYNLL2	NM_080677	chr17	+	58083418	58095542	58087090	58089279	3	58083418,58087081,58089141,	58083683,58087222,58095542,
OR4D1	NM_012374	chr17	+	58155153	58156086	58155153	58156086	1	58155153,	58156086,
OR4D2	NM_001004707	chr17	+	58169655	58170579	58169655	58170579	1	58169655,	58170579,
EPX	NM_000502	chr17	+	58192725	58205174	58192846	58204423	13	58192725,58193037,58193370,58193713,58193962,58194963,58196938,58199039,58199538,58200224,58203080,58204221,58204735,	58192922,58193131,58193546,58193831,58194092,58195170,58197257,58199200,58199794,58200395,58203318,58204434,58205174,
MKS1	NM_001165927	chr17	-	58205435	58219605	58206078	58219511	18	58205435,58206282,58206464,58207084,58207893,58208104,58208512,58210658,58210979,58212377,58212981,58213764,58214258,58214740,58216087,58216665,58218619,58219461,	58206170,58206380,58206547,58207218,58208001,58208174,58208583,58210724,58211022,58212434,58213090,58213869,58214387,58214838,58216243,58216736,58218729,58219605,
MKS1	NM_001330397	chr17	-	58205440	58219255	58206282	58219230	16	58205440,58206282,58207893,58208104,58208512,58210658,58210979,58212377,58212981,58213764,58214258,58214740,58216087,58216665,58218619,58219150,	58206170,58206380,58208001,58208174,58208583,58210724,58211022,58212434,58213090,58213869,58214387,58214838,58216243,58216736,58218729,58219255,
MKS1	NM_017777	chr17	-	58205440	58219255	58206078	58219230	18	58205440,58206282,58206464,58207084,58207893,58208104,58208512,58210658,58210979,58212377,58212981,58213764,58214258,58214740,58216087,58216665,58218619,58219150,	58206170,58206380,58206547,58207218,58208001,58208174,58208583,58210724,58211022,58212434,58213090,58213869,58214387,58214838,58216243,58216736,58218729,58219255,
LPO	NM_001160102	chr17	+	58238425	58268518	58242979	58267994	11	58238425,58242977,58249059,58249565,58250414,58252181,58254810,58264721,58266152,58267348,58267786,	58238739,58243055,58249177,58249695,58250621,58252506,58254971,58264974,58266326,58267586,58268518,
LPO	NM_006151	chr17	+	58238583	58268518	58242979	58267994	13	58238583,58242977,58243993,58247477,58249059,58249565,58250414,58252181,58254810,58264721,58266152,58267348,58267786,	58238739,58243055,58244081,58247638,58249177,58249695,58250621,58252506,58254971,58264974,58266326,58267586,58268518,
MPO	NM_000250	chr17	-	58269854	58280935	58270655	58280758	12	58269854,58271654,58272747,58273413,58275541,58277826,58279007,58279296,58279522,58279838,58280365,58280604,	58270863,58271892,58272918,58273669,58275702,58278145,58279214,58279426,58279646,58280014,58280459,58280935,
TSPOAP1	NM_004758	chr17	-	58301230	58328795	58304369	58327920	32	58301230,58304337,58305060,58305386,58305539,58305832,58306341,58306799,58307610,58307841,58308540,58309966,58310511,58310835,58311570,58311891,58316022,58316424,58318279,58319089,58320108,58320530,58322307,58322653,58322949,58323297,58323467,58324810,58325533,58326292,58326682,58327587,	58302447,58304399,58305171,58305458,58305643,58305865,58306413,58306968,58307762,58307941,58309380,58310158,58310751,58311213,58311722,58312722,58316132,58316540,58318452,58319294,58320129,58320581,58322412,58322776,58323039,58323381,58323545,58325002,58325713,58326421,58326790,58328795,
TSPOAP1	NM_024418	chr17	-	58301230	58328795	58304369	58327920	31	58301230,58304337,58305060,58305386,58305539,58305832,58306341,58306799,58307610,58307841,58308540,58309966,58310511,58310835,58311570,58311891,58316022,58316424,58318279,58319089,58320108,58320530,58322307,58322653,58322949,58323297,58323467,58324810,58326292,58326682,58327587,	58302447,58304399,58305171,58305458,58305643,58305865,58306413,58306968,58307762,58307941,58309380,58310158,58310751,58311213,58311722,58312722,58316132,58316540,58318452,58319294,58320129,58320581,58322412,58322776,58323039,58323381,58323545,58325002,58326421,58326790,58328795,
SUPT4H1	NM_003168	chr17	-	58345177	58352201	58346245	58352135	5	58345177,58347187,58347528,58351401,58352066,	58346313,58347241,58347584,58351508,58352201,
RNF43	NM_001305544	chr17	-	58352499	58417534	58354942	58415577	10	58352499,58357467,58360148,58360782,58362543,58363274,58363525,58370910,58415325,58417016,	58354986,58358823,58360251,58360944,58362648,58363406,58363600,58371033,58415759,58417534,
RNF43	NM_001305545	chr17	-	58352499	58402721	58354942	58363594	9	58352499,58357467,58360148,58360782,58362543,58363274,58363525,58370910,58402639,	58354986,58358823,58360251,58360944,58362648,58363406,58363600,58371033,58402721,
RNF43	NM_017763	chr17	-	58352499	58417582	58354942	58415577	10	58352499,58357467,58360148,58360782,58362543,58363274,58363525,58370910,58415325,58417016,	58354986,58358823,58360251,58360944,58362648,58363406,58363600,58371033,58415962,58417582,
